이름,위치,선거구,회,몇번,gender,정당,나이,job,당시여당평가,당선,득표율,학력,과,경력,인지,지역구분
윤옥숙,경남,창원시 마산회원구,7,3,여,con,42,,74.43499999999997,False,-4.484891599517319,,경영,True,0.00020545166913524864,1
신명기,경남,합천군,7,3,남,con,59,,74.43499999999997,False,-0.9107117849657872,,,False,0.007661307149492071,1
전옥경,광주,서구,6,3,여,rem,51,,51.225,False,-3.1939051628407658,,,False,7.733164139048969e-05,2
김준환,전북,무주군,5,3,남,rev,57,정당인,47.25,True,-1.525460962801597,,,False,0.10422202736592732,2
이정옥,전남,담양군,7,3,여,rev,54,정당인,74.43499999999997,True,-0.7532114213025954,,,False,0.4113854653658678,2
이준영,경기,부천시 소사구,6,3,남,con,56,,51.225,True,-0.6706886868787495,,행정,False,0.20789237922848186,2
박진만,경북,경주시,7,3,남,rem,39,,74.43499999999997,False,-2.6010151531608727,,,False,0.0028931569936363572,1
최석찬,강원,동해시,6,2,남,rem,53,정당인,51.225,False,,,,False,0.001646002573971602,1
하헌영,충남,태안군,6,3,남,rem,65,,51.225,False,-3.1446205635318067,,,False,0.0002811217348094688,1
정봉주,전북,순창군,6,3,남,rem,48,,51.225,False,-1.1617542406089438,,정치,False,0.9317138079662686,2
문영경,부산,북구,6,2,여,rem,49,정당인,51.225,False,,,,False,6.09307030506081e-06,1
김동헌,광주,동구,6,3,남,rem,42,정당인,51.225,False,,,법,False,0.02151156757097765,2
이요진,전남,무안군,5,3,남,rev,57,,47.25,False,-1.7038679396218293,,,False,0.008790104568450937,2
강치구,충남,청양군,5,3,남,con,47,,47.25,False,-2.9917450965633767,,,False,2.254254185469421e-05,1
이영훈,경기,고양시 일산서구,6,3,남,con,57,정당인,51.225,True,-0.7367992473626324,,법,False,0.5278641948220454,2
안진선,경기,용인시 처인구,7,3,남,con,53,,74.43499999999997,False,-1.9698873216812849,,,False,0.001137536430767144,3
문종관,인천,남동구,5,3,남,rev,34,정당인,47.25,False,-1.7831529515482232,,행정,False,0.0009275792971393269,2
국주영은,전북,전주시 덕진구,5,3,여,rev,44,,47.25,True,-0.881064135760832,,,True,0.0020093448268185404,2
윤민섭,강원,춘천시,7,3,남,rev,38,정당인,74.43499999999997,False,-1.96477337699358,,,True,0.00015923784876388695,1
김철수,전남,나주시,6,3,남,rem,64,,51.225,True,,,행정,False,0.2077409058139237,2
정종열,전남,고흥군,7,3,남,rev,66,,74.43499999999997,True,-1.4071937633871068,,,False,0.0014837206880692882,2
나안수,전남,순천시,6,3,남,rem,48,,51.225,False,,,,False,0.00010894496765805138,2
최남일,서울,강남구,7,3,남,con,62,,74.43499999999997,False,-0.33070179214856216,,,False,0.0001222256532427225,1
강창욱,서울,강남구,7,3,남,con,35,정당인,74.43499999999997,False,-1.752010436184127,,경영,False,0.000834248846920345,1
오필성,인천,강화군,7,3,남,rem,60,,74.43499999999997,False,-2.4270386095638417,,경제,False,0.0019157303217830024,3
임종식,전북,부안군,5,3,남,rem,64,,47.25,False,-1.6181929311989207,,,False,0.13169789943365756,2
김인국,대전,동구,7,3,남,con,67,,74.43499999999997,False,-1.761763484381739,,,False,0.0011468663757777664,1
김기일,충남,부여군,7,3,남,rev,48,,74.43499999999997,False,-2.185740535525048,,정치,False,0.001238733865927991,1
경기문,서울,강서구,6,3,남,con,50,,51.225,True,-0.6645926683708306,,정치,False,0.000165717871254674,2
정익현,경기,의정부시,5,3,남,rev,55,,47.25,False,-1.9717416585623824,,행정,False,2.3646361370093914e-05,3
신병희,충남,보령시,5,3,남,rem,65,,47.25,False,-3.201908963560204,,,False,6.316144934066614e-05,1
김명선,충남,당진군,5,3,남,con,53,,47.25,False,-1.0292619125595823,,,False,0.021120916639548952,1
신재걸,강원,강릉시,7,3,남,con,67,,74.43499999999997,False,-0.7977696888042013,,,False,0.00026603657780407383,1
강희문,강원,강릉시,5,3,남,con,50,정당인,47.25,False,-1.670805687945492,,행정,False,0.0012147307911782002,1
피광성,경기,김포시,5,2,남,rev,39,,47.25,False,-0.4031779338976378,,,False,0.00035370265786426703,3
안준영,충남,당진군,5,3,남,con,56,,47.25,False,-1.4758005632869715,,,False,0.21456517885574988,1
정희영,강원,춘천시,6,3,여,rev,44,정당인,51.225,False,-2.8332913563041786,,,False,0.001799189889670703,1
임병진,경북,청송군,5,2,남,rev,58,,47.25,False,-3.0405068423900694,,,False,0.0049174905156051385,1
송용빈,대전,서구,5,3,남,con,60,,47.25,False,-2.291554009561772,,행정,True,7.546826511889344e-06,2
민정심,경기,남양주시,5,3,여,con,46,정당인,47.25,True,-1.4179840568379465,,행정,False,0.00015406536782244142,2
이만재,전북,정읍시,7,3,남,rev,57,정당인,74.43499999999997,False,-1.4011678317724436,,행정,False,0.0019998902070977177,2
오경희,서울,서초구,7,3,여,con,49,,74.43499999999997,False,-2.5036277257890447,,,True,0.0010088160404413944,1
김병태,부산,남구,6,3,남,con,61,,51.225,True,-0.5214289428676647,,경제,False,0.01944689913879914,1
안종섭,경기,양주시,7,2,남,con,60,정당인,74.43499999999997,False,-1.2044358983165628,,행정,False,0.0006635865405456544,1
이상주,전남,신안군,7,3,남,rev,54,,74.43499999999997,True,-0.896131724165531,,행정,False,0.3361060656077501,2
이정열,전남,순천시,5,3,남,rem,64,,47.25,False,-2.2572221585042698,,,False,0.012191157826144376,2
이쌍자,경남,고성군,7,3,여,rem,50,,74.43499999999997,False,-1.6951560464371498,,,False,0.0022106170700863007,1
맹원재,서울,동대문구,5,3,남,rem,55,,47.25,False,-2.8134107167600364,,행정,False,7.402901405474609e-05,2
한기섭,전남,보성군,7,3,남,rev,62,,74.43499999999997,True,-0.8983737786819925,,경제,False,0.001251847923007647,2
이정기,충남,계룡시,7,3,남,con,64,,74.43499999999997,False,-2.323267685148416,,,False,0.010989710037920295,1
정영수,대구,서구,6,3,남,con,48,,51.225,True,-0.3929334393439293,,,False,0.05370045013616419,1
허영덕,서울,도봉구,5,3,남,rev,46,,47.25,False,-3.1051166642815162,,행정,False,1.298842895137047e-05,2
차주영,강원,정선군,5,3,남,con,47,,47.25,False,-1.6070900998513522,,행정,False,0.27217235882866697,1
이미연,충북,청주시 흥덕구,5,3,여,rev,42,정당인,47.25,False,-3.4791354232172798,,,False,0.18861324527231565,1
조정환,경기,성남시 중원구,5,3,남,rev,53,정당인,47.25,False,-0.4421678841565685,,,False,0.02930309164273788,1
이춘우,인천,부평구,6,3,남,con,65,,51.225,True,-0.8089116028473868,,,False,0.004808944267572964,2
이문섭,경기,광주시,6,3,남,con,42,정당인,51.225,True,-0.6500348700063158,,,False,0.009731496032026287,1
오광록,광주,서구,6,3,남,rem,54,,51.225,True,,,행정,True,0.21242772169423565,2
허영우,전남,나주시,7,3,남,rev,59,정당인,74.43499999999997,True,-1.0972823907079925,,,False,0.00043324125183019933,2
임정수,경북,의성군,5,3,남,rem,41,,47.25,False,-1.8098072063769155,,행정,False,0.0009950984852999264,1
민갑식,부산,북구,5,3,남,con,60,,47.25,False,-1.1966437812918171,,법,False,2.917930773776952e-06,1
김종현,인천,부평구,5,3,남,rev,42,정당인,47.25,False,-1.9889576714968644,,경제,True,0.5869188011953288,2
신대용,전북,임실군,6,3,남,rem,50,,51.225,True,,,,False,0.002627100039127288,2
신철우,강원,양구군,7,3,남,rem,47,,74.43499999999997,False,-1.6254632146090608,,,True,0.004941862544398143,1
김동권,광주,광산구,6,3,남,rem,47,,51.225,True,,,행정,True,0.0040543957636690695,2
유영주,서울,양천구,7,3,남,rev,42,,74.43499999999997,True,-0.4804746610291298,,법,False,0.014408028017449859,3
이천인,전북,익산시,5,3,남,rev,43,,47.25,True,-1.4508972689208597,,,False,1.3239277822551124e-05,2
최호명,서울,송파구,5,3,남,con,61,,47.25,False,-2.0292299131630265,,행정,False,9.009712933732955e-06,1
안경완,대구,북구,6,3,남,rem,40,,51.225,False,-1.7788301315219734,,행정,False,8.845048136497885e-05,1
최훈종,경기,하남시,5,3,남,rem,42,,47.25,False,-3.7101547885756028,,,False,2.635002200749577e-05,1
김종호,전북,익산시,5,1,남,con,58,,47.25,False,-3.093804388467398,,,False,0.010742478963619012,2
추만수,경남,창원시 마산합포구,6,3,남,rem,61,,51.225,False,-2.2135451594844877,,,False,2.1320890402192705e-06,1
권혁진,경기,안성시,6,3,남,con,51,,51.225,True,-0.8307531752800358,,법,False,0.0066182693042597645,1
김은희,경기,안양시 동안구,7,3,여,rev,47,정당인,74.43499999999997,True,-0.5887116970182681,,법,False,0.1365529968197178,2
김기탁,부산,영도구,7,3,남,rev,33,,74.43499999999997,True,-0.4994214326150374,,,False,0.005940615916341501,1
김민열,전남,고흥군,7,3,남,rev,46,,74.43499999999997,False,-1.4404897094924267,,,False,0.001571099546772744,2
곽내경,경기,부천시,7,2,여,con,39,,74.43499999999997,False,-1.4077385769013553,,,False,0.00017737805817711182,2
전영규,경기,안양시 동안구,5,3,남,con,55,,47.25,False,-2.2013822143729,,법,False,0.0001909320289869933,2
황태연,서울,노원구,7,3,남,con,57,,74.43499999999997,False,-2.5021560490899892,,,False,0.001684025594650903,2
한영찬,인천,동구,6,3,남,rem,54,,51.225,False,,,,True,0.0012237884791202664,1
전명자,전북,고창군,7,3,여,rem,55,,74.43499999999997,False,-3.626711593687802,,,False,0.0008883296788531938,2
박중경,광주,동구,6,3,남,rem,51,,51.225,False,-3.6093368846469063,,,False,0.0010321541510690368,2
윤길로,강원,영월군,6,3,남,rem,51,,51.225,False,-1.018058028421392,,,False,0.006190631066923543,1
이상열,서울,중구,5,3,남,rem,52,,47.25,False,-3.350572909058538,,,True,0.00734433841498546,2
김만종,부산,북구,6,2,남,rem,62,정당인,51.225,False,,,경영,False,0.00026447561679832456,1
김정태,대구,달성군,7,1,남,rev,58,정당인,74.43499999999997,True,-0.7669401075287013,,,True,0.20839747089945074,1
김영수,경북,의성군,7,3,남,con,63,,74.43499999999997,True,-0.8935662973647028,,,False,0.0630944545532388,1
심종성,경기,부천시 소사구,5,3,남,rem,51,,47.25,False,-2.942503137853932,,,False,3.962147061949721e-06,2
이성해,전남,장성군,7,3,남,rem,57,,74.43499999999997,False,-1.6791712504487757,,,False,0.002583761020915853,2
박소영,대구,동구,5,3,여,con,46,,47.25,True,-0.8468914820080079,,,True,0.01979017659726036,1
한양진,인천,계양구,6,3,남,con,51,,51.225,False,-1.4287184921644238,,,False,0.00015331218526164038,2
백종한,광주,서구,6,3,남,rem,54,,51.225,False,,,법,True,0.00020011188665028447,2
박진기,전북,남원시,7,3,남,rem,70,,74.43499999999997,False,-1.6222061330390432,,,False,0.0002404738956462412,2
최용조,전남,진도군,6,3,남,rem,51,,51.225,False,-3.1444283480594564,,,False,4.233008188927733e-06,2
권인경,서울,은평구,7,1,여,rev,53,,74.43499999999997,True,0.1360037821704924,,,True,0.0002336393004016441,2
김영섭,서울,금천구,5,3,남,rev,50,,47.25,False,-0.7042698492954284,,,False,0.01841560812300411,2
전창곤,전남,여수시,7,3,남,rev,51,,74.43499999999997,False,-1.5913942260922618,연세대,행정,False,6.939158248527082e-05,2
안대성,경북,안동시,7,3,남,rem,47,,74.43499999999997,False,-1.8779766362226935,,,False,0.0007565241945720457,1
문성욱,부산,연제구,6,3,남,rem,59,,51.225,False,-2.3288818844927563,,,True,0.255901131296697,1
김영철,울산,울주군,6,3,남,con,50,,51.225,True,-1.014759806587034,,,False,0.7903062082511139,1
임기태,전북,부안군,6,3,남,rem,67,,51.225,True,,,행정,False,0.0002968319721046945,2
김명철,경기,오산시,7,3,남,con,52,정당인,74.43499999999997,False,-1.9049429086153051,,경영,False,0.016033596320468513,2
정기영,경기,성남시 분당구,5,3,남,rev,42,,47.25,False,-1.3623760314752995,,,True,0.007424315590999077,1
문명호,경북,포항시 남구,6,3,남,con,60,,51.225,False,-1.591565020947188,,경영,False,0.00015411924308452235,1
정재정,경북,김천시,7,3,남,con,50,,74.43499999999997,False,-1.1048197575392884,,,False,0.00042057088152569824,1
신중양,경남,거창군,6,3,남,rem,49,,51.225,False,-1.9118977596942341,,,False,0.0010511340336609623,1
천진숙,경북,안동시,7,3,여,con,56,,74.43499999999997,False,-1.6519622653003263,,,False,0.0007662257726929699,1
장기돈,서울,은평구,5,3,남,con,64,,47.25,False,-3.8624962419110127,,,False,0.00012166075150878102,2
선상원,전남,구례군,6,3,남,rem,43,,51.225,False,,,,False,0.004308005167662986,2
김용현,충남,당진군,5,3,남,rem,58,,47.25,False,-2.545333990142334,,,False,0.035701956770271825,1
한상철,강원,인제군,5,2,남,rev,50,,47.25,False,-1.962588133309887,,,False,0.013753130358080292,1
배명호,경북,성주군,6,3,남,con,52,,51.225,True,-0.5094966160263038,,,False,0.06207322848009355,1
설칠덕,경북,성주군,6,3,남,rem,75,,51.225,False,-2.3937503758928655,,,False,,1
김정기,전북,익산시,5,3,남,rev,64,,47.25,False,-2.1847949671253457,,,False,0.011510008307230412,2
유혜경,서울,동대문구,6,3,여,rem,51,,51.225,False,,,행정,False,0.00042836302352511634,2
손배찬,경기,파주시,6,3,남,rem,51,정당인,51.225,False,,,,False,0.00024049171517644447,3
오진환,인천,남구,6,3,남,con,52,정당인,51.225,False,-1.3865730734706427,,,False,0.0524100009495412,1
고선재,서울,서초구,6,3,남,con,62,정당인,51.225,False,-1.8404954738883,,,False,0.009755335479854427,1
김한원,경기,고양시 일산서구,5,3,남,con,42,,47.25,False,-2.198885190068637,,,False,0.002017771885598018,2
이동복,서울,금천구,6,3,남,con,62,정당인,51.225,False,-2.2141713195061667,,경영,True,0.0029080992840888466,2
김용인,인천,서구,5,3,남,rev,55,,47.25,False,-1.4095833552639725,,,True,0.0009763897768736553,3
배병돌,경남,김해시,7,3,남,rev,61,,74.43499999999997,False,-1.5256599048688062,,,False,0.00020739760256672105,2
조영희,경기,광명시,5,3,여,con,54,,47.25,False,-4.116151639088182,,,False,0.006950177521367225,2
김동율,서울,중랑구,5,3,남,rev,60,정당인,47.25,False,-1.2952112016001205,,법,True,0.0058610568130482345,3
권오준,경기,김포시,5,3,남,con,48,,47.25,False,-2.124429571121505,,,False,0.11223995638607848,3
김용인,인천,서구,6,3,남,rem,59,정당인,51.225,False,,,,True,0.0006095448710682668,3
강신락,경북,봉화군,5,3,남,rem,63,,47.25,False,-2.932177153367169,,,False,,1
박승환,경북,청송군,5,3,남,con,48,,47.25,False,-2.1588186033193417,,,False,0.057883184028898124,1
이현수,광주,북구,7,3,남,rev,61,정당인,74.43499999999997,False,-1.4109119624585391,,행정,True,0.0053823585374375435,2
윤혜경,서울,광진구,5,3,여,rev,44,,47.25,False,-1.8370586741498944,,경영,False,0.0072731663714858735,2
석재추,대구,달성군,7,3,남,con,61,,74.43499999999997,False,-1.2985932248719951,,경영,True,0.0001618436164665595,1
홍복순,경북,군위군,7,3,여,con,62,정당인,74.43499999999997,False,-1.4821946855267665,,행정,False,0.000537680074827981,1
정경자,충남,아산시,5,3,여,con,48,정당인,47.25,False,-1.6764761670448909,,경영,False,0.0020803528773554653,1
이동걸,경북,포항시 남구,5,3,남,rem,46,,47.25,False,-1.5427848412447476,,,False,0.012148386201025568,1
허유인,전남,순천시,7,3,남,rev,50,,74.43499999999997,True,-0.18718191547238275,,행정,False,0.00020461984351677337,2
강희문,강원,강릉시,6,3,남,con,54,,51.225,True,-0.7049921682082382,,행정,False,0.00023343392397235152,1
강용욱,경기,과천시,6,3,남,rem,61,,51.225,False,-3.426100595942331,,,False,0.0009883143361600411,3
김기하,강원,동해시,5,3,남,con,49,,47.25,True,-2.1574457015755053,,,False,0.018879665835018523,1
김응주,서울,구로구,6,3,남,con,52,정당인,51.225,False,-1.995060904349407,,,False,0.012076908224189038,2
하헌영,충남,태안군,6,3,남,rem,65,,51.225,False,-3.1446205635318067,,,False,0.0002811217348094688,1
오진환,서울,양천구,7,2,남,con,58,정당인,74.43499999999997,False,-1.0113481630356584,,,False,0.1277597563006658,3
유병철,서울,관악구,5,3,남,con,62,,47.25,False,-1.8756195358170449,,,False,0.003313504271003557,2
이철우,경북,경주시,6,3,남,con,51,정당인,51.225,True,-0.7000157682877037,,경영,False,0.1032963621860273,1
이준호,전남,장성군,5,3,남,rev,41,,47.25,False,-1.4424520243133958,,,False,0.27064769350527673,2
박성희,서울,송파구,7,3,남,rev,60,정당인,74.43499999999997,True,-0.38108764630588815,,,False,0.018164216651180915,1
문봉선,경기,과천시,6,3,여,con,52,정당인,51.225,True,-1.0651715715500083,,,False,0.021284254400220446,3
박진희,경기,하남시,7,3,여,con,42,,74.43499999999997,False,-1.4836685251450668,,경제,False,0.5897737332222854,1
허명숙,충남,논산시,7,3,여,con,61,정당인,74.43499999999997,False,-2.139769245083027,,,True,0.00013961090112078728,1
성기수,경기,고양시 일산서구,5,3,남,con,51,,47.25,False,-2.2998776211838465,,,False,0.001253486431038922,2
현미경,서울,관악구,5,3,여,con,41,,47.25,False,-1.3255696961895544,,행정,False,0.024504727436168102,2
강성길,대구,동구,6,3,남,rem,56,,51.225,False,-2.6552504908323846,,행정,False,0.0011964842994843519,1
이재민,서울,강남구,7,3,여,con,67,,74.43499999999997,False,-1.6217565011418986,,,False,0.014718136585497315,1
이문태,경남,마산시,5,3,남,con,50,정당인,47.25,False,-1.9528402319872264,,경영,False,0.0004494627434093906,1
백승규,경남,창원시 성산구,7,1,남,rev,55,,74.43499999999997,True,-0.03236397094646678,,,False,0.00022681862481281495,1
엄인권,경기,가평군,7,3,남,rem,48,,74.43499999999997,False,-1.7032454623538902,,,False,0.00011463923672609086,2
채동실,전북,부안군,7,3,남,rem,71,,74.43499999999997,False,-2.896420925680617,,,False,2.3263346447555757e-05,2
송은주,서울,구로구,5,3,여,rev,36,,47.25,False,-1.4952163281882334,,,False,0.0064317498874575255,2
이용희,충남,태안군,6,3,여,con,66,,51.225,True,-1.6695626274767033,,,False,0.019316750769142584,1
김영신,서울,마포구,5,3,남,con,58,정당인,47.25,False,-1.8423650973732668,,,True,0.014463141134690502,2
정문순,부산,부산진구,7,3,남,rem,54,,74.43499999999997,False,-4.132895939604145,,,True,4.155622943939436e-05,1
김명섭,경북,청송군,5,3,남,rem,50,,47.25,False,-2.2262121142094715,,행정,False,0.04222234296778112,1
정조희,충남,천안시 동남구,7,3,남,rem,52,,74.43499999999997,False,-4.552876860266223,,,False,0.0010679344720911981,2
이경철,서울,노원구,7,3,남,rev,60,정당인,74.43499999999997,True,-0.5408714581379168,,,False,0.0020665007314483157,2
김경제,충남,서천군,5,3,남,con,52,,47.25,False,-1.9711781311809689,,,False,0.05720920884206729,1
구천식,경북,영덕군,6,3,남,rem,61,,51.225,False,-1.7318038507670452,,,False,,1
이수옥,서울,양천구,7,3,남,rev,56,,74.43499999999997,True,-0.7795524079013064,,,False,0.0014507442299556592,3
박기영,경기,화성시,5,3,남,con,54,,47.25,True,-0.9233823661399448,,,False,0.8367783471588136,3
유상호,전남,장흥군,6,3,남,rem,55,,51.225,False,-1.873021144181048,,,False,0.023741189184849656,2
이영재,서울,송파구,7,3,남,con,50,,74.43499999999997,False,-1.2057903480208123,,법,False,0.028073607034707945,1
박언호,부산,사상구,5,3,남,con,64,,47.25,False,-1.420505818719469,,,False,3.905495187493801e-06,1
곽병근,경기,수원시 장안구,6,3,남,rem,63,,51.225,False,-4.125517066951823,,,False,2.9241036261351533e-05,2
이준호,부산,금정구,7,3,남,con,28,정당인,74.43499999999997,False,-0.8874930642883359,,,False,0.04813512682385122,1
조춘식,강원,인제군,7,3,남,rev,55,,74.43499999999997,True,-1.2004018274410524,,,False,0.0009197498610644037,1
구상식,경남,통영시,6,3,남,rem,57,,51.225,False,-1.233916771707377,,,False,0.0006677368990903213,1
박철홍,경남,진주시,7,1,남,rev,53,,74.43499999999997,True,-0.9977690878135614,,,False,0.004147185506226811,1
이한영,강원,태백시,5,3,남,con,40,,47.25,False,-1.2806499964678222,,,False,0.023190889070430737,1
안영철,대구,서구,6,3,남,con,57,,51.225,True,0.06013446897696907,,행정,True,0.0041180292918012356,1
임명희,강원,동해시,7,3,여,con,58,,74.43499999999997,False,-2.1938772938761617,,,True,0.007787166397308865,1
박주범,전북,김제시,6,3,남,rem,61,,51.225,False,-1.7606525164833895,,행정,False,0.00012732938865711135,2
박상길,충남,예산군,7,3,남,rev,73,,74.43499999999997,False,-1.6448168395301308,,,False,0.0027595933463319122,1
김기하,강원,동해시,5,3,남,con,49,,47.25,True,-2.1574457015755053,,,False,0.018879665835018523,1
강영원,경남,의령군,6,3,남,con,55,,51.225,False,-1.3123130658516071,,,False,0.0016814960659290205,1
박순이,경북,구미시,5,3,여,rem,56,,47.25,False,-2.054690720177664,,경영,False,7.459086712918534e-05,1
경익수,경기,여주군,5,3,남,rem,51,,47.25,False,-2.2854024482656983,,,False,7.732027109012712e-06,1
강동현,경남,창원시 의창구,7,3,남,rev,27,정당인,74.43499999999997,False,-3.0235679956310326,,,False,0.0026222320055106674,1
문원길,경북,청송군,5,3,남,rem,49,,47.25,False,-2.8858506318130615,,,False,5.2332305391128265e-06,1
이용기,강원,강릉시,5,3,남,con,53,,47.25,True,-1.4268358113824493,,행정,False,0.012206120798984236,1
정인선,부산,북구,5,3,남,rem,59,,47.25,False,-0.8566071078437261,,,False,0.3967352021146786,1
구상모,대구,달서구,6,3,남,con,54,,51.225,False,-1.4435749750504194,,,False,0.0003192892776508529,1
고대영,부산,영도구,6,3,남,con,38,정당인,51.225,True,-0.7873886171807456,,,False,0.04020809989981459,1
남기정,서울,은평구,5,3,남,con,44,,47.25,True,-0.8840379851886575,,,True,0.009230869922649541,2
장덕준,서울,마포구,7,1,남,rev,57,,74.43499999999997,True,0.2897884893742001,,,True,8.970941771425319e-05,2
박학천,울산,동구,5,3,남,con,49,,47.25,False,-1.1710384864849932,,,False,0.053496197221565005,1
박재홍,경남,창녕군,6,3,남,con,53,,51.225,True,-0.7797981188047227,,,False,0.7885525208014252,1
이진연,경기,부천시 오정구,5,3,여,rev,44,정당인,47.25,False,-1.4799069270113858,,,False,0.010682590894742336,2
전홍배,대구,달성군,7,3,남,con,53,정당인,74.43499999999997,False,-1.7534568328892666,,,False,0.00023873924884170762,1
이대배,전남,해남군,7,3,남,rev,58,,74.43499999999997,False,-1.7992613798798498,,,False,0.00048600250067518976,2
허홍,경남,밀양시,6,3,남,con,50,,51.225,False,-1.1234765296375342,,,False,0.016383229606551097,1
김종근,경남,김해시,7,3,남,rev,53,,74.43499999999997,True,-0.43086120793839866,,,False,0.002721533995402209,2
성동환,부산,남구,6,3,남,con,54,,51.225,False,-1.6380205662235805,,경영,False,0.00025003970658766156,1
정도영,경기,시흥시,7,3,남,rev,52,,74.43499999999997,False,-2.9687813366212517,,,True,0.004920404067159143,2
하중환,대구,달성군,7,3,남,con,52,,74.43499999999997,False,-0.8562017009239774,,,False,0.0003456405063195821,1
김영준,전북,익산시,7,3,남,con,55,정당인,74.43499999999997,False,-2.8976587856572564,,,False,0.024744086121880164,2
이준오,대구,북구,5,3,남,rem,47,,47.25,False,-1.9709966303013176,,행정,False,0.002440284002101036,1
이정태,충북,청주시 서원구,7,3,남,rem,47,,74.43499999999997,False,-2.962004449198389,,,False,0.0026198811453248547,1
안진선,경기,용인시 처인구,6,3,남,rem,49,,51.225,False,-2.364103250433625,,,False,0.0005221333006021809,3
박기영,강원,춘천시,6,3,남,con,44,,51.225,True,-0.8465612121034309,,,True,0.2770549291618605,1
최용석,경남,사천시,5,3,남,rev,39,,47.25,False,-1.4618429196638143,,,False,0.012590274452678284,1
양금봉,충남,서천군,6,3,여,rem,54,,51.225,False,,,,False,0.0002819351309521145,1
이해상,경기,양주시,6,3,남,rem,48,,51.225,False,,,경영,False,5.862083685827671e-05,1
정수헌,대구,달성군,5,3,남,con,45,,47.25,True,-0.6334077204801918,,,True,0.0005765415338397731,1
강덕춘,경기,여주군,5,3,남,rem,44,,47.25,False,-2.9288108772353283,,경영,False,5.033580447232848e-05,1
이진연,경기,부천시 오정구,5,3,여,rev,44,정당인,47.25,False,-1.4799069270113858,,,False,0.010682590894742336,2
김기영,강원,강릉시,6,3,남,con,54,,51.225,False,-1.3622397491891607,,행정,False,0.01400228041045704,1
김창봉,경기,성남시 분당구,5,3,남,con,61,,47.25,False,-1.9464354787117464,,,False,0.000605573002174264,1
최하영,울산,울주군,5,3,남,rem,48,,47.25,False,-1.8911768681550656,,,False,0.0021209350638463904,1
심창보,강원,태백시,5,3,남,rem,50,,47.25,False,-1.6145414960123907,,,False,0.00011974169796141584,1
한성환,울산,울주군,7,3,남,rem,57,,74.43499999999997,False,-1.8287591647425383,,,False,0.00014073556078788964,1
송하진,전남,여수시,6,3,남,rem,51,,51.225,False,-1.658239363348943,,행정,False,0.002859997107799769,2
김명철,경기,남양주시,7,3,남,con,59,,74.43499999999997,False,-3.3325305156332488,,,False,0.0024826564769842878,2
김문철,전북,김제시,6,3,남,rem,56,,51.225,False,-1.359931802909978,,,True,0.021458125864825345,2
이기재,충남,태안군,5,3,남,rem,60,,47.25,False,-1.042255237186983,,,False,0.006683998499779507,1
안성현,대전,서구,5,3,남,rem,46,,47.25,False,-3.050964846866815,,경영,False,0.5767047362042241,2
유화,경기,안산시 상록구,7,3,여,con,52,,74.43499999999997,False,-2.018420304551398,,,False,0.03030105058363005,2
안숙현,서울,송파구,7,3,여,rev,40,정당인,74.43499999999997,False,-2.530401860004216,,,False,0.0015787017730710016,1
최연준,경북,칠곡군,7,1,남,rev,51,,74.43499999999997,True,-1.0280003581944297,,,True,0.0110001416787633,1
송만기,경기,양평군,7,3,남,rem,59,,74.43499999999997,False,-2.8336575834743924,,경영,False,0.014298049675355431,2
김향남,부산,사상구,6,2,여,rem,46,정당인,51.225,False,,,법,True,0.0010459408407450387,1
정중섭,전남,강진군,7,3,남,rev,50,,74.43499999999997,False,-2.0916153082708853,,,False,0.002049690778825261,2
심발훈,강원,강릉시,5,3,남,con,48,정당인,47.25,True,-1.3722520039968515,,,False,0.0004092659383579326,1
안문길,경북,경산시,6,3,남,rem,52,,51.225,False,-1.6908477398955613,,경영,False,0.00041657050288209627,1
이동섭,충남,공주시,5,3,남,con,63,,47.25,False,-1.4924059955343467,,,False,0.017433517849556462,1
김호성,전남,해남군,7,3,남,rev,58,,74.43499999999997,False,-2.6224911280475087,,,False,0.07010148566420278,2
심응종,강원,정선군,6,3,남,con,56,,51.225,True,-0.9236369540761336,,,False,0.0014885211958377276,1
이원규,강원,춘천시,5,3,남,rev,53,정당인,47.25,False,-1.6660191842996843,,,True,0.0008552540522448113,1
한현구,경기,오산시,5,3,남,con,39,정당인,47.25,False,-2.730337945369566,,,True,0.001988649179733555,2
박만,충남,홍성군,6,3,남,con,61,,51.225,False,-0.6402016643988697,,,False,0.0006092425679886598,1
조병수,경기,화성시,6,3,남,rem,55,정당인,51.225,False,,,행정,False,0.0038262481492707867,3
김익중,전남,무안군,6,3,남,rem,56,,51.225,False,-2.9235831658856024,,,False,0.0011482452825716679,2
신언식,충북,청원군,5,3,남,rev,56,,47.25,False,-1.3440705060635412,,,False,0.0005712134313274849,1
이상근,전남,영광군,5,3,남,rem,57,,47.25,False,-2.21336898262743,,,False,0.2448979136800125,2
박광수,경북,김천시,6,3,남,con,59,,51.225,True,-0.44741713057294,,,False,0.01359668659036741,1
박영자,전남,나주시,5,3,여,rem,58,,47.25,False,-3.4792106013830866,,,False,0.016457531054443003,2
박칠성,서울,구로구,5,3,남,rev,49,,47.25,False,-0.7465489932338978,,정치,False,0.003434879042328859,2
손문규,경남,밀양시,7,3,남,con,60,,74.43499999999997,False,-1.4078175534985635,,,False,0.00027725991418908264,1
이연미,대구,동구,7,3,여,con,55,,74.43499999999997,False,-0.9346050516076548,,,False,0.00023173645913386568,1
